id;context;question;answers
69; MADDE 30 – (1) Yarýyýl sonu sýnavlarý genelde yazýlý  dersin niteliðine göre yazýlý -sözlü veya  GEBZE TEKNÝK ÜNÝVERSÝTESÝ   LÝSANS EÐÝTÝM VE ÖÐRETÝM YÖNETMELÝÐÝ  Doküman No  YN-0009  Yayýn Tarihi  25.12.2017   Revizyon  Tarihi  -  Revizyon No  0  Sayfa  10-8    Form No: FR-0375 Yayýn Tarihi:  29.11 .2017 Deð.No:0 Deð.Tarihi: -  yalnýzca sözlü olarak da yapýlabilir. Sýnav þeklinin yazýlý -sözlü veya sözlü olmasý halinde  karar  dersi  yürütecek öðretim üyesi veya üyeleri tarafýndan belirlenerek  ya rýyýlýn baþýnda verilen baþarý  deðerlendirme formunda ilan edilir.   (2) (Deðiþik:RG -12/1/2015 -29234) Sýnavlarý  o dersi vermekle görevli öðretim üyesi veya öðretim  görevlisi düzenler ve yönetir. Sorumlu öðretim üyesi veya öðretim görevlisinin sýnav günü Ünivers itede   bulunmamasý  halinde   sýnavý  kimin  yapacaðý  anabilim  dalý baþkaný  tarafýndan  belirlenir  ve ilgili bölüm  baþkanlýðýna bildirilir. Sýnavlarýn düzenli bir biçimde yürütülebilmesi için fakültedeki bütün öðretim  üyeleri ve öðretim yardýmcýlarý  görevlendiri lebilir.   Sýnav sonuçlarýna itiraz   ;Sýnavlarý kim düzenler ve yönetir?;Sýnavlarý  o dersi vermekle görevli öðretim üyesi veya öðretim görevlisi düzenler ve yönetir.
69; MADDE 30 – (1) Yarýyýl sonu sýnavlarý genelde yazýlý  dersin niteliðine göre yazýlý -sözlü veya  GEBZE TEKNÝK ÜNÝVERSÝTESÝ   LÝSANS EÐÝTÝM VE ÖÐRETÝM YÖNETMELÝÐÝ  Doküman No  YN-0009  Yayýn Tarihi  25.12.2017   Revizyon  Tarihi  -  Revizyon No  0  Sayfa  10-8    Form No: FR-0375 Yayýn Tarihi:  29.11 .2017 Deð.No:0 Deð.Tarihi: -  yalnýzca sözlü olarak da yapýlabilir. Sýnav þeklinin yazýlý -sözlü veya sözlü olmasý halinde  karar  dersi  yürütecek öðretim üyesi veya üyeleri tarafýndan belirlenerek  ya rýyýlýn baþýnda verilen baþarý  deðerlendirme formunda ilan edilir.   (2) (Deðiþik:RG -12/1/2015 -29234) Sýnavlarý  o dersi vermekle görevli öðretim üyesi veya öðretim  görevlisi düzenler ve yönetir. Sorumlu öðretim üyesi veya öðretim görevlisinin sýnav günü Ünivers itede   bulunmamasý  halinde   sýnavý  kimin  yapacaðý  anabilim  dalý baþkaný  tarafýndan  belirlenir  ve ilgili bölüm  baþkanlýðýna bildirilir. Sýnavlarýn düzenli bir biçimde yürütülebilmesi için fakültedeki bütün öðretim  üyeleri ve öðretim yardýmcýlarý  görevlendiri lebilir.   Sýnav sonuçlarýna itiraz   ;Sorumlu öðretim üyesi sýnav günü üniversitede bulunmazsa ne olur?;Sorumlu öðretim üyesi veya öðretim görevlisinin sýnav günü Üniversitede bulunmamasý halinde  sýnavý kimin yapacaðý anabilim dalý baþkaný tarafýndan belirlenir ve ilgili bölüm baþkanlýðýna bildirilir.
69; MADDE 30 – (1) Yarýyýl sonu sýnavlarý genelde yazýlý  dersin niteliðine göre yazýlý -sözlü veya  GEBZE TEKNÝK ÜNÝVERSÝTESÝ   LÝSANS EÐÝTÝM VE ÖÐRETÝM YÖNETMELÝÐÝ  Doküman No  YN-0009  Yayýn Tarihi  25.12.2017   Revizyon  Tarihi  -  Revizyon No  0  Sayfa  10-8    Form No: FR-0375 Yayýn Tarihi:  29.11 .2017 Deð.No:0 Deð.Tarihi: -  yalnýzca sözlü olarak da yapýlabilir. Sýnav þeklinin yazýlý -sözlü veya sözlü olmasý halinde  karar  dersi  yürütecek öðretim üyesi veya üyeleri tarafýndan belirlenerek  ya rýyýlýn baþýnda verilen baþarý  deðerlendirme formunda ilan edilir.   (2) (Deðiþik:RG -12/1/2015 -29234) Sýnavlarý  o dersi vermekle görevli öðretim üyesi veya öðretim  görevlisi düzenler ve yönetir. Sorumlu öðretim üyesi veya öðretim görevlisinin sýnav günü Ünivers itede   bulunmamasý  halinde   sýnavý  kimin  yapacaðý  anabilim  dalý baþkaný  tarafýndan  belirlenir  ve ilgili bölüm  baþkanlýðýna bildirilir. Sýnavlarýn düzenli bir biçimde yürütülebilmesi için fakültedeki bütün öðretim  üyeleri ve öðretim yardýmcýlarý  görevlendiri lebilir.   Sýnav sonuçlarýna itiraz   ;Sýnavlarýn düzenli yürütülmesi için kimler görevlendirilebilir?;Sýnavlarýn düzenli bir biçimde yürütülebilmesi için fakültedeki bütün öðretim üyeleri ve öðretim yardýmcýlarý görevlendirilebilir.
70; MADDE 31 – (1) Öðrenci  bir dersteki baþarý durumu sonucuna  dersin baþarý durumu listesinin  ilan edilmesinden  itibaren  bir hafta  içerisinde   dekanlýða  yazýlý  olarak  baþvurup  itiraz  edebilir.  Dekanlýk   ilgili öðretim üyesi ne  öðrencinin baþarý notuna katkýsý bulunan bütün çalýþmalarý tekrar inceleterek   öðrencinin itirazýný ve öðretim üyesinin yeniden deðerlendirmesini iki hafta içinde fakülte yönetim  kurulunda karara  baðlar.   Sýnavlarda kopya   ;Bir öðrenci ders notuna itiraz etmek için ne kadar süreye sahiptir?;Öðrenci  bir dersteki baþarý durumu sonucuna  dersin baþarý durumu listesinin ilan edilmesinden itibaren bir hafta içerisinde  dekanlýða yazýlý olarak baþvurup itiraz edebilir.
70; MADDE 31 – (1) Öðrenci  bir dersteki baþarý durumu sonucuna  dersin baþarý durumu listesinin  ilan edilmesinden  itibaren  bir hafta  içerisinde   dekanlýða  yazýlý  olarak  baþvurup  itiraz  edebilir.  Dekanlýk   ilgili öðretim üyesi ne  öðrencinin baþarý notuna katkýsý bulunan bütün çalýþmalarý tekrar inceleterek   öðrencinin itirazýný ve öðretim üyesinin yeniden deðerlendirmesini iki hafta içinde fakülte yönetim  kurulunda karara  baðlar.   Sýnavlarda kopya   ;Öðrencinin not itirazý nereye yapýlýr?;Öðrenci not itirazýný dekanlýða yazýlý olarak yapar.
70; MADDE 31 – (1) Öðrenci  bir dersteki baþarý durumu sonucuna  dersin baþarý durumu listesinin  ilan edilmesinden  itibaren  bir hafta  içerisinde   dekanlýða  yazýlý  olarak  baþvurup  itiraz  edebilir.  Dekanlýk   ilgili öðretim üyesi ne  öðrencinin baþarý notuna katkýsý bulunan bütün çalýþmalarý tekrar inceleterek   öðrencinin itirazýný ve öðretim üyesinin yeniden deðerlendirmesini iki hafta içinde fakülte yönetim  kurulunda karara  baðlar.   Sýnavlarda kopya   ;Dekanlýk  not itirazýný deðerlendirme sürecinde ne yapar?;Dekanlýk  ilgili öðretim üyesine  öðrencinin baþarý notuna katkýsý bulunan bütün çalýþmalarý tekrar inceleterek  öðrencinin itirazýný ve öðretim üyesinin yeniden deðerlendirmesini iki hafta içinde fakülte yönetim kurulunda karara baðlar.
71; MADDE 32 – (1) Sýnavlarda kopya  çeken veya kopya çekmeye teþebbüs eden öðrenciye ilgili  dersten FF notu verilir ve ayrýca hakkýnda disiplin yönünden  13/1/1985 tarihli ve 18634 sayýlý Resmî  Gazete’de yayýmlanan Yükseköðretim Kurumlarý Öðrenci Disiplin Yönetmeliði hükümleri uygulanýr.   Ýliþik kesilmesi   ;Sýnavlarda kopya çeken bir öðrencinin notu ne olur?;Sýnavlarda kopya çeken öðrenciye ilgili dersten FF notu verilir.
71; MADDE 32 – (1) Sýnavlarda kopya  çeken veya kopya çekmeye teþebbüs eden öðrenciye ilgili  dersten FF notu verilir ve ayrýca hakkýnda disiplin yönünden  13/1/1985 tarihli ve 18634 sayýlý Resmî  Gazete’de yayýmlanan Yükseköðretim Kurumlarý Öðrenci Disiplin Yönetmeliði hükümleri uygulanýr.   Ýliþik kesilmesi   ;Sýnavlarda kopya çekmeye teþebbüs eden öðrencinin notu ne olur?;Sýnavlarda kopya çekmeye teþebbüs eden öðrenciye ilgili dersten FF notu verilir.
71; MADDE 32 – (1) Sýnavlarda kopya  çeken veya kopya çekmeye teþebbüs eden öðrenciye ilgili  dersten FF notu verilir ve ayrýca hakkýnda disiplin yönünden  13/1/1985 tarihli ve 18634 sayýlý Resmî  Gazete’de yayýmlanan Yükseköðretim Kurumlarý Öðrenci Disiplin Yönetmeliði hükümleri uygulanýr.   Ýliþik kesilmesi   ;Kopya çeken veya kopya çekmeye teþebbüs eden öðrenciye not cezasýnýn dýþýnda baþka bir yaptýrým uygulanýr mý?;Evet  kopya çeken veya kopya çekmeye teþebbüs eden öðrenci hakkýnda disiplin yönünden Yükseköðretim Kurumlarý Öðrenci Disiplin Yönetmeliði hükümleri uygulanýr.
72; MADDE 33 – (1) (Deðiþik fýkra:RG -12/1/2015 -29234) Aþaðýdaki hallerde öðrencinin Üniversite  ile iliþiði kesilir:   a) Kaydýnýn silinmesini yazýlý olarak istemiþ  olmak.   b) Ýlgili mevzuat hükümlerine göre yükseköðretim kurumundan çýkarma cezasý almýþ  olmak.   Öðretimi bitirme   ;Hangi durumlarda öðrencinin Üniversite ile iliþiði kesilir?;Kaydýnýn silinmesini yazýlý olarak istemiþ olmak ve ilgili mevzuat hükümlerine göre yükseköðretim kurumundan çýkarma cezasý almýþ olmak hallerinde öðrencinin Üniversite ile iliþiði kesilir.
72; MADDE 33 – (1) (Deðiþik fýkra:RG -12/1/2015 -29234) Aþaðýdaki hallerde öðrencinin Üniversite  ile iliþiði kesilir:   a) Kaydýnýn silinmesini yazýlý olarak istemiþ  olmak.   b) Ýlgili mevzuat hükümlerine göre yükseköðretim kurumundan çýkarma cezasý almýþ  olmak.   Öðretimi bitirme   ;Öðrencinin üniversite ile iliþiðinin kesilmesi için öðrencinin yazýlý bir talebi olmasý gerekli midir?;Evet  kaydýnýn silinmesini yazýlý olarak istemesi halinde öðrencinin üniversite ile iliþiði kesilir.
72; MADDE 33 – (1) (Deðiþik fýkra:RG -12/1/2015 -29234) Aþaðýdaki hallerde öðrencinin Üniversite  ile iliþiði kesilir:   a) Kaydýnýn silinmesini yazýlý olarak istemiþ  olmak.   b) Ýlgili mevzuat hükümlerine göre yükseköðretim kurumundan çýkarma cezasý almýþ  olmak.   Öðretimi bitirme   ;Üniversite ile iliþiðin kesilmesi durumlarýndan biri de yükseköðretim kurumundan çýkarma cezasý almak mýdýr?;Evet  ilgili mevzuat hükümlerine göre yükseköðretim kurumundan çýkarma cezasý almýþ olmak üniversite ile iliþiðin kesilme nedenlerinden biridir.
73; MADDE 34 – (1) Baðlý bulunduðu bölümün öðretim planýnda gösterilen tüm dersleri alarak  baþaran ve bu Yönetmelikte belirtilen stajlar dâhil bütün çalýþmalarý yapmýþ olan öðrenci  öðrenimini  bitirmiþ sayýlýr.   (2) Fakülteleri bu þekilde bitirenlere ayrýca  devam ettikleri bölüm ve programý  aldýklarý ders   proje  laboratuvar  bitirme çalýþmasý ve benzeri çalýþmalarý  baþarý notlarý ve aðýrlýklý genel not  ortalamasýný  ortalama ile geçilen dersleri ve onur listelerin de olduklarýný gösteren bir öðrenim belgesi  (transkript) verilir. Öðrenim belgesinde  öðrencinin Ýngilizce olarak baþardýðý dersler ayrýca belirtilir.   Önlisans diplomasý   ;Bir öðrencinin öðrenimini bitirmiþ sayýlmasý için hangi þartlarý saðlamasý gerekir?;Baðlý bulunduðu bölümün öðretim planýnda gösterilen tüm dersleri alarak baþaran ve bu Yönetmelikte belirtilen stajlar dâhil bütün çalýþmalarý yapmýþ olan öðrenci  öðrenimini bitirmiþ sayýlýr.
73; MADDE 34 – (1) Baðlý bulunduðu bölümün öðretim planýnda gösterilen tüm dersleri alarak  baþaran ve bu Yönetmelikte belirtilen stajlar dâhil bütün çalýþmalarý yapmýþ olan öðrenci  öðrenimini  bitirmiþ sayýlýr.   (2) Fakülteleri bu þekilde bitirenlere ayrýca  devam ettikleri bölüm ve programý  aldýklarý ders   proje  laboratuvar  bitirme çalýþmasý ve benzeri çalýþmalarý  baþarý notlarý ve aðýrlýklý genel not  ortalamasýný  ortalama ile geçilen dersleri ve onur listelerin de olduklarýný gösteren bir öðrenim belgesi  (transkript) verilir. Öðrenim belgesinde  öðrencinin Ýngilizce olarak baþardýðý dersler ayrýca belirtilir.   Önlisans diplomasý   ;Öðrenimini bitiren öðrencilere verilen öðrenim belgesinde (transkript) hangi bilgiler yer alýr?;Fakülteleri bu þekilde bitirenlere ayrýca  devam ettikleri bölüm ve programý  aldýklarý ders  proje  laboratuvar  bitirme çalýþmasý ve benzeri çalýþmalarý  baþarý notlarý ve aðýrlýklý genel not ortalamasýný  ortalama ile geçilen dersleri ve onur listelerin de olduklarýný gösteren bir öðrenim belgesi (transkript) verilir.
73; MADDE 34 – (1) Baðlý bulunduðu bölümün öðretim planýnda gösterilen tüm dersleri alarak  baþaran ve bu Yönetmelikte belirtilen stajlar dâhil bütün çalýþmalarý yapmýþ olan öðrenci  öðrenimini  bitirmiþ sayýlýr.   (2) Fakülteleri bu þekilde bitirenlere ayrýca  devam ettikleri bölüm ve programý  aldýklarý ders   proje  laboratuvar  bitirme çalýþmasý ve benzeri çalýþmalarý  baþarý notlarý ve aðýrlýklý genel not  ortalamasýný  ortalama ile geçilen dersleri ve onur listelerin de olduklarýný gösteren bir öðrenim belgesi  (transkript) verilir. Öðrenim belgesinde  öðrencinin Ýngilizce olarak baþardýðý dersler ayrýca belirtilir.   Önlisans diplomasý   ;Öðrenim belgesinde (transkript) Ýngilizce olarak baþarýlan dersler nasýl belirtilir?;Öðrenim belgesinde  öðrencinin Ýngilizce olarak baþardýðý dersler ayrýca belirtilir.
74;" MADDE 35 – (Deðiþik:RG -12/1/2015 -29234)   (1) Fakültesinden iliþiðinin kesilmesi durumun a gelen ve dördüncü yarýyýl sonuna kadar öðretim  planýnda bulunan zorunlu ve seçmeli ders kredilerini bu Yönetmelik hükümlerine göre baþarý ile  tamamlayan  ve dördüncü  yarýyýl  sonu  itibarýyla  aðýrlýklý  genel  not ortalamasý  en az 2.00’ye  ulaþmýþ  olan  öðrenci lere önlisans  diplomasý  verilir.  Ýstek  üzerine  diploma  hazýrlanýncaya  kadar  öðrenciye  ilgili fakülte  dekanýnýn ve Öðrenci Ýþleri Dairesi Baþkanýnýn imzalarýnýn yer aldýðý ""Geçici Mezuniyet Belgesi""  verilebilir.   Diploma   ";Önlisans diplomasý almak için öðrencinin hangi koþullarý saðlamasý gerekmektedir?;Öðrencinin  fakültesinden iliþiðinin kesilmesi durumuna gelmesi  dördüncü yarýyýl sonuna kadar öðretim planýnda bulunan zorunlu ve seçmeli ders kredilerini baþarýyla tamamlamasý ve dördüncü yarýyýl sonu itibarýyla aðýrlýklý genel not ortalamasýnýn en az 2.00 olmasý gerekmektedir.
74;" MADDE 35 – (Deðiþik:RG -12/1/2015 -29234)   (1) Fakültesinden iliþiðinin kesilmesi durumun a gelen ve dördüncü yarýyýl sonuna kadar öðretim  planýnda bulunan zorunlu ve seçmeli ders kredilerini bu Yönetmelik hükümlerine göre baþarý ile  tamamlayan  ve dördüncü  yarýyýl  sonu  itibarýyla  aðýrlýklý  genel  not ortalamasý  en az 2.00’ye  ulaþmýþ  olan  öðrenci lere önlisans  diplomasý  verilir.  Ýstek  üzerine  diploma  hazýrlanýncaya  kadar  öðrenciye  ilgili fakülte  dekanýnýn ve Öðrenci Ýþleri Dairesi Baþkanýnýn imzalarýnýn yer aldýðý ""Geçici Mezuniyet Belgesi""  verilebilir.   Diploma   ";Önlisans diplomasý almayý hak eden öðrenciye  diploma hazýrlanana kadar ne verilebilir?;"Diploma hazýrlanana kadar öðrenciye  ilgili fakülte dekanýnýn ve Öðrenci Ýþleri Dairesi Baþkanýnýn imzalarýnýn yer aldýðý ""Geçici Mezuniyet Belgesi"" verilebilir."
74;" MADDE 35 – (Deðiþik:RG -12/1/2015 -29234)   (1) Fakültesinden iliþiðinin kesilmesi durumun a gelen ve dördüncü yarýyýl sonuna kadar öðretim  planýnda bulunan zorunlu ve seçmeli ders kredilerini bu Yönetmelik hükümlerine göre baþarý ile  tamamlayan  ve dördüncü  yarýyýl  sonu  itibarýyla  aðýrlýklý  genel  not ortalamasý  en az 2.00’ye  ulaþmýþ  olan  öðrenci lere önlisans  diplomasý  verilir.  Ýstek  üzerine  diploma  hazýrlanýncaya  kadar  öðrenciye  ilgili fakülte  dekanýnýn ve Öðrenci Ýþleri Dairesi Baþkanýnýn imzalarýnýn yer aldýðý ""Geçici Mezuniyet Belgesi""  verilebilir.   Diploma   ";Önlisans diplomasý hangi koþullar altýnda verilir?;Fakültesinden iliþiðinin kesilmesi durumuna gelen ve dördüncü yarýyýl sonuna kadar öðretim planýnda bulunan zorunlu ve seçmeli ders kredilerini baþarý ile tamamlayan ve dördüncü yarýyýl sonu itibarýyla aðýrlýklý genel not ortalamasý en az 2.00’ye ulaþmýþ olan öðrencilere önlisans diplomasý verilir.
74;" MADDE 35 – (Deðiþik:RG -12/1/2015 -29234)   (1) Fakültesinden iliþiðinin kesilmesi durumun a gelen ve dördüncü yarýyýl sonuna kadar öðretim  planýnda bulunan zorunlu ve seçmeli ders kredilerini bu Yönetmelik hükümlerine göre baþarý ile  tamamlayan  ve dördüncü  yarýyýl  sonu  itibarýyla  aðýrlýklý  genel  not ortalamasý  en az 2.00’ye  ulaþmýþ  olan  öðrenci lere önlisans  diplomasý  verilir.  Ýstek  üzerine  diploma  hazýrlanýncaya  kadar  öðrenciye  ilgili fakülte  dekanýnýn ve Öðrenci Ýþleri Dairesi Baþkanýnýn imzalarýnýn yer aldýðý ""Geçici Mezuniyet Belgesi""  verilebilir.   Diploma   ";Geçici Mezuniyet Belgesi kimlerin imzalarýný taþýr?;Geçici Mezuniyet Belgesi ilgili fakülte dekanýnýn ve Öðrenci Ýþleri Dairesi Baþkanýnýn imzalarýný taþýr.
75;" MADDE 36 – (Deðiþik:RG -12/1/2015 -29234)   (1) Üniversitenin fakülte ve bölümlerinde  bu Yönetmeliðe göre lisans öðrenimlerini baþarý ile  tamamlayan  ve aðýrlýklý  genel  not ortalamasý  en az 2.00’a  ulaþmýþ  olan  öðrencilere  fakülte  ve bölüm  adý  açýklanmak  suretiyle   lisans  diplomasý  verilir.  Ýstek  üzerine  diploma  hazýrlanýncaya  kadar  öðrenciye  ilgili  fakülte dekanýnýn ve Öðrenci Ýþleri Dairesi Baþkanýnýn imzalarýnýn yer aldýðý ""Geçici Mezuniyet Belgesi""  verilebilir.     GEBZE TEKNÝK ÜNÝVERSÝTESÝ   LÝSANS EÐÝTÝM VE ÖÐRETÝM YÖNETMELÝÐÝ  Doküman No  YN-0009  Yayýn Tarihi  25.12.2017   Revizyon  Tarihi  -  Revizyon No  0  Sayfa  10-9    Form No: FR-0375 Yayýn Tarihi:  29.11 .2017 Deð.No:0 Deð.Tarihi: -    BEÞÝNCÝ BÖLÜM                                                            Çeþitli ve Son Hükümler   Ýzinler   MADDE  37 – (1) Fakülte  yönetim  kurulu  kararý  ve Yükseköðretim  Kurulunca  tespit  edilen  haklý  ve  geçerli nedenler ile öðrenciye bir defada en çok iki yarýyýl süre ile izin verilebilir. Ýzinli sayýlan öðrenci   öðrenimine devam edemez ve izinli olduðu yarýyýlý izleyen sýnav dönemindeki yarýyýl sonu sýnavlarýna  giremez.   (2) Hastalýk  doðal afetler  tutukluluk ve askerlik tecilin in kaldýrýlmasý gibi önceden bilinemeyen  nedenlerle yarýyýl süresi içinde de izin verilebilir. Belirtilen sebeplerin sýnav döneminde ortaya çýkmasý  halinde  ayný þekilde iþlem yapýlýr. Yarýyýl içinde izin verilmesi halinde  öðrenci yarýyýl baþýndan itibare n  izinli  sayýlýr.   (3) Sýnav dönemi baþýnda veya sýnav dönemi içinde izin alýndýðýnda  bu izin verildiði tarihten  geçerli olup  öðrencinin izin tarihini izleyen veya o tarihte devam eden sýnav dönemindeki haklarý saklý  kalýr. Bu haklar iznin bitimini izleyen  o  dersin sýnavýnýn açýlacaðý ilk sýnav döneminde kullanýlýr. Sýnav  dönemi baþýnda veya sýnav dönemi içinde izin verilmesi halinde  izin yarýyýl baþýndan geçerli olarak  uygulanmaz.   (4) Yukarýda belirtilen nedenlerle izin istenilmesi halinde öðrencinin  olayýn me ydana  gelmesinden itibaren en geç onbeþ gün içinde  fakültesine baþvurmasý ve olayý gerekli belgelerle  kanýtlamasý  zorunludur.   (5) Ekonomik sebepler ve yönetim kurullarýnca kabul edilebilecek diðer sebeplerle izin ancak  yarýyýl baþýnda verilebilir. Bu durumda izin için baþvurunun  nedenlerinin açýklanmasý ve  belgelenmesinin kayýt iþlemlerinin tamamlanmasýndan itibaren bir ay içinde yapýlmasý  zorunludur.   (6) Öðrenci  izninin bitiminde  izne ayrýldýðý öðretim durumundan baþlayarak öðrenciliðe  devam   eder.   (7) Bir öðrenciye öðretim süresince toplam olarak en çok dört yarýyýl izin verilebilir. Ancak   ikinci   fýkrada gösterilen nedenlerin devamý halinde  Yönetim Kurulunca izni uzatýlabilir.   (8) Yükseköðretim  Kurulunca  belirtilen  haklý  ve geçerli  nedenler  ile Yönetim  Kurulunca  onaylanan  diðer nedenlere dayalý izinler  kararda belirtilmek þartýyla öðretim süresinden  sayýlmaz.   (9) Saðlýk raporu ile belgelenen ruhsal bozukluklarý nedeni ile tüm öðretim süresi içinde  devamsýzlýðý iki yýlý aþan öðrenciler öðrenimlerine devam et mek istedikleri takdirde  yeniden saðlýk  raporu almalarý gerekir. Söz konusu saðlýk raporu  fakülte yönetim kurulunca incelendikten sonra bu  öðrencinin öðrenimine devam edip edemeyeceðine karar  verilir.   Üniversiteden ayrýlma   ";Lisans diplomasý almak için öðrencilerin saðlamasý gereken temel þartlar nelerdir?;Lisans diplomasý almak için öðrencilerin lisans öðrenimlerini baþarý ile tamamlamalarý ve aðýrlýklý genel not ortalamalarýnýn en az 2.00 olmasý gerekmektedir.
75;" MADDE 36 – (Deðiþik:RG -12/1/2015 -29234)   (1) Üniversitenin fakülte ve bölümlerinde  bu Yönetmeliðe göre lisans öðrenimlerini baþarý ile  tamamlayan  ve aðýrlýklý  genel  not ortalamasý  en az 2.00’a  ulaþmýþ  olan  öðrencilere  fakülte  ve bölüm  adý  açýklanmak  suretiyle   lisans  diplomasý  verilir.  Ýstek  üzerine  diploma  hazýrlanýncaya  kadar  öðrenciye  ilgili  fakülte dekanýnýn ve Öðrenci Ýþleri Dairesi Baþkanýnýn imzalarýnýn yer aldýðý ""Geçici Mezuniyet Belgesi""  verilebilir.     GEBZE TEKNÝK ÜNÝVERSÝTESÝ   LÝSANS EÐÝTÝM VE ÖÐRETÝM YÖNETMELÝÐÝ  Doküman No  YN-0009  Yayýn Tarihi  25.12.2017   Revizyon  Tarihi  -  Revizyon No  0  Sayfa  10-9    Form No: FR-0375 Yayýn Tarihi:  29.11 .2017 Deð.No:0 Deð.Tarihi: -    BEÞÝNCÝ BÖLÜM                                                            Çeþitli ve Son Hükümler   Ýzinler   MADDE  37 – (1) Fakülte  yönetim  kurulu  kararý  ve Yükseköðretim  Kurulunca  tespit  edilen  haklý  ve  geçerli nedenler ile öðrenciye bir defada en çok iki yarýyýl süre ile izin verilebilir. Ýzinli sayýlan öðrenci   öðrenimine devam edemez ve izinli olduðu yarýyýlý izleyen sýnav dönemindeki yarýyýl sonu sýnavlarýna  giremez.   (2) Hastalýk  doðal afetler  tutukluluk ve askerlik tecilin in kaldýrýlmasý gibi önceden bilinemeyen  nedenlerle yarýyýl süresi içinde de izin verilebilir. Belirtilen sebeplerin sýnav döneminde ortaya çýkmasý  halinde  ayný þekilde iþlem yapýlýr. Yarýyýl içinde izin verilmesi halinde  öðrenci yarýyýl baþýndan itibare n  izinli  sayýlýr.   (3) Sýnav dönemi baþýnda veya sýnav dönemi içinde izin alýndýðýnda  bu izin verildiði tarihten  geçerli olup  öðrencinin izin tarihini izleyen veya o tarihte devam eden sýnav dönemindeki haklarý saklý  kalýr. Bu haklar iznin bitimini izleyen  o  dersin sýnavýnýn açýlacaðý ilk sýnav döneminde kullanýlýr. Sýnav  dönemi baþýnda veya sýnav dönemi içinde izin verilmesi halinde  izin yarýyýl baþýndan geçerli olarak  uygulanmaz.   (4) Yukarýda belirtilen nedenlerle izin istenilmesi halinde öðrencinin  olayýn me ydana  gelmesinden itibaren en geç onbeþ gün içinde  fakültesine baþvurmasý ve olayý gerekli belgelerle  kanýtlamasý  zorunludur.   (5) Ekonomik sebepler ve yönetim kurullarýnca kabul edilebilecek diðer sebeplerle izin ancak  yarýyýl baþýnda verilebilir. Bu durumda izin için baþvurunun  nedenlerinin açýklanmasý ve  belgelenmesinin kayýt iþlemlerinin tamamlanmasýndan itibaren bir ay içinde yapýlmasý  zorunludur.   (6) Öðrenci  izninin bitiminde  izne ayrýldýðý öðretim durumundan baþlayarak öðrenciliðe  devam   eder.   (7) Bir öðrenciye öðretim süresince toplam olarak en çok dört yarýyýl izin verilebilir. Ancak   ikinci   fýkrada gösterilen nedenlerin devamý halinde  Yönetim Kurulunca izni uzatýlabilir.   (8) Yükseköðretim  Kurulunca  belirtilen  haklý  ve geçerli  nedenler  ile Yönetim  Kurulunca  onaylanan  diðer nedenlere dayalý izinler  kararda belirtilmek þartýyla öðretim süresinden  sayýlmaz.   (9) Saðlýk raporu ile belgelenen ruhsal bozukluklarý nedeni ile tüm öðretim süresi içinde  devamsýzlýðý iki yýlý aþan öðrenciler öðrenimlerine devam et mek istedikleri takdirde  yeniden saðlýk  raporu almalarý gerekir. Söz konusu saðlýk raporu  fakülte yönetim kurulunca incelendikten sonra bu  öðrencinin öðrenimine devam edip edemeyeceðine karar  verilir.   Üniversiteden ayrýlma   ";Diploma hazýrlanana kadar mezun öðrencilere verilen geçici belge nedir ve kimler tarafýndan imzalanýr?;"Diploma hazýrlanýncaya kadar öðrenciye ""Geçici Mezuniyet Belgesi"" verilebilir ve bu belge ilgili fakülte dekanýnýn ve Öðrenci Ýþleri Dairesi Baþkanýnýn imzalarýný taþýr."
